"19078","20170326","2017.23288","1942","-0.008673","0.000253354","-0.0076036","0.000127881","-0.0194433","0.000290592","3980359.1410445","0.000253354","1382291.8623509","0.000127881","4772771.750563","0.000290592","sinex"
"19077","20170319","2017.2137","1941","-0.0089346","0.000253474","-0.0080434","0.000127542","-0.0194243","0.000291176","3980359.1413865","0.000253474","1382291.8620041","0.000127542","4772771.7504049","0.000291176","sinex"
"19076","20170312","2017.19452","1940","-0.0084787","0.000245204","-0.0080571","0.000124098","-0.0184765","0.000283188","3980359.1416574","0.000245204","1382291.8620837","0.000124098","4772771.751418","0.000283188","sinex"
"19075","20170305","2017.17534","1939","-0.008847","0.00023968","-0.0072252","0.000122484","-0.0184983","0.000278451","3980359.1416325","0.00023968","1382291.8629557","0.000122484","4772771.7511588","0.000278451","sinex"
"19074","20170226","2017.15616","1938","-0.0089844","0.000245812","-0.0081656","0.000124574","-0.0190368","0.000284097","3980359.1417032","0.000245812","1382291.8619848","0.000124574","4772771.7506634","0.000284097","sinex"
"19073","20170219","2017.13699","1937","-0.0083737","0.000244334","-0.0103417","0.00012372","-0.0214595","0.000282884","3980359.1404744","0.000244334","1382291.8592544","0.00012372","4772771.7492445","0.000282884","sinex"
"19072","20170212","2017.11781","1936","-0.0088923","0.000233257","-0.0092471","0.000118474","-0.015401","0.000270108","3980359.1442571","0.000233257","1382291.8617268","0.000118474","4772771.7534577","0.000270108","sinex"
"19071","20170205","2017.09863","1935","-0.0095101","0.000242893","-0.0091888","0.000123269","-0.0113254","0.000281375","3980359.1472152","0.000242893","1382291.8628158","0.000123269","4772771.7561147","0.000281375","sinex"
"19070","20170129","2017.07945","1934","-0.0120045","0.000249159","-0.0113062","0.00012718","-0.0100497","0.000290587","3980359.150476","0.000249159","1382291.8617068","0.00012718","4772771.7554292","0.000290587","sinex"
"19069","20170122","2017.06027","1933","-0.0114408","0.000225315","-0.0100468","0.000113771","-0.0117709","0.000260309","3980359.1485905","0.000225315","1382291.8623851","0.000113771","4772771.7545067","0.000260309","sinex"
"19068","20170115","2017.0411","1932","-0.011354","0.000225549","-0.0091147","0.000114035","-0.0126242","0.000260552","3980359.1476915","0.000225549","1382291.8630597","0.000114035","4772771.7539224","0.000260552","sinex"
"19067","20170108","2017.02192","1931","-0.0115032","0.000223696","-0.008663","0.00011352","-0.0125853","0.000258686","3980359.1476736","0.000223696","1382291.8635316","0.00011352","4772771.7538533","0.000258686","sinex"
"19066","20170101","2017.00274","1930","-0.0091222","0.000226943","-0.005861","0.000116073","-0.0173129","0.000261148","3980359.1421187","0.000226943","1382291.8645686","0.000116073","4772771.7518686","0.000261148","sinex"
"19065","20161225","2016.98361","1929","-0.0085481","0.000244394","-0.0054367","0.000124257","-0.0197954","0.000282655","3980359.1400256","0.000244394","1382291.864291","0.000124257","4772771.7503806","0.000282655","sinex"
