"20106","20170326","2017.23288","1942","-0.0069733","0.000209606","-0.011855","0.000107552","0.0073273","0.000242358","3929181.8643599","0.000209606","1455236.5022802","0.000107552","4793653.6998611","0.000242358","sinex"
"20105","20170319","2017.2137","1941","-0.0077206","0.000213575","-0.0116957","0.000109585","0.0085436","0.000247843","3929181.8655815","0.000213575","1455236.5029025","0.000109585","4793653.7002897","0.000247843","sinex"
"20104","20170312","2017.19452","1940","-0.0074042","0.000208305","-0.0119529","0.000107094","0.0062316","0.000242603","3929181.8640255","0.000208305","1455236.5020519","0.000107094","4793653.6987513","0.000242603","sinex"
"20103","20170305","2017.17534","1939","-0.0071729","0.000203708","-0.0119085","0.000105375","0.00532","0.00023808","3929181.8632858","0.000203708","1455236.5018253","0.000105375","4793653.6982146","0.00023808","sinex"
"20102","20170226","2017.15616","1938","-0.0073253","0.000207652","-0.0117189","0.00010682","0.0068106","0.000242075","3929181.8642443","0.000207652","1455236.5023825","0.00010682","4793653.6992402","0.000242075","sinex"
"20101","20170219","2017.13699","1937","-0.0095494","0.000207251","-0.0116358","0.000106409","0.0051702","0.000241415","3929181.8647818","0.000207251","1455236.5026702","0.000106409","4793653.6965435","0.000241415","sinex"
"20100","20170212","2017.11781","1936","-0.01172","0.000199015","-0.0129536","0.000102505","0.0060654","0.000231925","3929181.8673268","0.000199015","1455236.5022075","0.000102505","4793653.6957963","0.000231925","sinex"
"20099","20170205","2017.09863","1935","-0.0103398","0.000205979","-0.0111949","0.000106076","0.0073321","0.000240193","3929181.8665175","0.000205979","1455236.5037831","0.000106076","4793653.6976577","0.000240193","sinex"
"20098","20170129","2017.07945","1934","-0.0053518","0.000208649","-0.005796","0.000107651","0.0069904","0.000245573","3929181.8609003","0.000208649","1455236.50746","0.000107651","4793653.7006699","0.000245573","sinex"
"20097","20170122","2017.06027","1933","-0.0060862","0.000190432","-0.0110226","0.0000977926","0.004949","0.000222442","3929181.8619806","0.000190432","1455236.5022865","0.0000977926","4793653.6986469","0.000222442","sinex"
"20096","20170115","2017.0411","1932","-0.0054827","0.000191022","-0.0120091","0.0000980544","0.0063743","0.000223185","3929181.8627721","0.000191022","1455236.5015278","0.0000980544","4793653.7001188","0.000223185","sinex"
"20095","20170108","2017.02192","1931","-0.0067602","0.00018915","-0.0112662","0.0000976821","0.0048792","0.000221323","3929181.8624995","0.00018915","1455236.502219","0.0000976821","4793653.6981523","0.000221323","sinex"
"20094","20170101","2017.00274","1930","-0.0044091","0.000192085","-0.0114612","0.0000991228","-0.0004279","0.000224775","3929181.8576396","0.000192085","1455236.5002112","0.0000991228","4793653.6956863","0.000224775","sinex"
"20093","20161225","2016.98361","1929","-0.0014632","0.000206331","-0.0088062","0.000106724","0.0042937","0.000241406","3929181.8575343","0.000206331","1455236.5030034","0.000106724","4793653.701183","0.000241406","sinex"
"20092","20161218","2016.96448","1928","-0.0011998","0.000183873","-0.009809","0.0000960828","0.0038528","0.000215617","3929181.857425","0.000183873","1455236.5018935","0.0000960828","4793653.7010227","0.000215617","sinex"
"20091","20161211","2016.94536","1927","-0.0012344","0.000194511","-0.0089141","0.000100909","0.0032095","0.000227863","3929181.8567432","0.000194511","1455236.5025953","0.000100909","4793653.7005142","0.000227863","sinex"
"20090","20161204","2016.92623","1926","-0.0005669","0.000193832","-0.0087561","0.000100709","0.0025941","0.000227597","3929181.8558373","0.000193832","1455236.5024283","0.000100709","4793653.7004872","0.000227597","sinex"
"20089","20161127","2016.9071","1925","-0.0005162","0.000186791","-0.0070921","0.0000966373","0.0036447","0.000218284","3929181.8558694","0.000186791","1455236.5042146","0.0000966373","4793653.7013137","0.000218284","sinex"
"20088","20161120","2016.88798","1924","0.0040314","0.000204153","0.0058731","0.000107423","0.0006451","0.000240145","3929181.8463022","0.000204153","1455236.5144971","0.000107423","4793653.7020301","0.000240145","sinex"
"20087","20161113","2016.86885","1923","-0.0014318","0.000199937","-0.0060472","0.000104278","-0.0011331","0.000234604","3929181.8532175","0.000199937","1455236.5043467","0.000104278","4793653.6971057","0.000234604","sinex"
"20086","20161106","2016.84973","1922","0.0007412","0.000194138","-0.0042718","0.000101392","0.004079","0.000227725","3929181.8542665","0.000194138","1455236.5066285","0.000101392","4793653.702466","0.000227725","sinex"
"20085","20161030","2016.8306","1921","0.0013494","0.000199521","-0.0002497","0.000104067","0.0031289","0.000234118","3929181.8518548","0.000199521","1455236.5100244","0.000104067","4793653.7021473","0.000234118","sinex"
"20084","20161023","2016.81148","1920","0.0024691","0.000208749","0.0045421","0.000109198","-0.000277","0.000244312","3929181.8473038","0.000208749","1455236.5134488","0.000109198","4793653.7003096","0.000244312","sinex"
"20083","20161016","2016.79235","1919","0.0026001","0.000201169","0.0083752","0.000106162","-0.0035677","0.000235916","3929181.8438567","0.000201169","1455236.5162596","0.000106162","4793653.6979106","0.000235916","sinex"
"20082","20161009","2016.77322","1918","0.003284","0.000196989","0.0042726","0.00010425","-0.0005762","0.000231769","3929181.8466364","0.000196989","1455236.5129142","0.00010425","4793653.7006179","0.000231769","sinex"
"20081","20161002","2016.7541","1917","0.0037627","0.0002069","0.0026038","0.0001083","0.0005615","0.000243402","3929181.8475765","0.0002069","1455236.5114828","0.0001083","4793653.7017908","0.000243402","sinex"
"20080","20160925","2016.73497","1916","0.0035675","0.000210457","0.0017225","0.000109976","-0.0003206","0.000248137","3929181.8474785","0.000210457","1455236.5105066","0.000109976","4793653.7009967","0.000248137","sinex"
"20079","20160918","2016.71585","1915","0.0036537","0.00021117","0.0041534","0.000109926","0.0003153","0.000248479","3929181.8469642","0.00021117","1455236.5129084","0.000109926","4793653.7015335","0.000248479","sinex"
"20078","20160911","2016.69672","1914","0.0014505","0.000231426","-0.0013215","0.000120114","0.0002925","0.000271812","3929181.8504117","0.000231426","1455236.5083469","0.000120114","4793653.7000718","0.000271812","sinex"
"20077","20160904","2016.6776","1913","0.0017675","0.00023369","-0.0015484","0.000120655","-0.0004067","0.000273445","3929181.8498362","0.00023369","1455236.5078919","0.000120655","4793653.6997517","0.000273445","sinex"
"20076","20160828","2016.65847","1912","0.0015113","0.000228771","-0.0010503","0.000118669","-0.0007793","0.000268132","3929181.8496156","0.000228771","1455236.5083413","0.000118669","4793653.6993023","0.000268132","sinex"
"20075","20160821","2016.63934","1911","0.0022875","0.000224777","-0.0000632","0.000116506","-0.0000676","0.000264555","3929181.8491606","0.000224777","1455236.5092254","0.000116506","4793653.7003487","0.000264555","sinex"
"20074","20160814","2016.62022","1910","0.0025703","0.000239001","0.0009403","0.000123914","-0.0004042","0.00028175","3929181.8484049","0.000239001","1455236.5100156","0.000123914","4793653.7002799","0.00028175","sinex"
"20073","20160807","2016.60109","1909","0.0035433","0.000218555","0.0008425","0.000113545","-0.001028","0.000258279","3929181.8473664","0.000218555","1455236.5095268","0.000113545","4793653.7004468","0.000258279","sinex"
"20072","20160731","2016.58197","1908","0.0044156","0.000244883","-0.0020361","0.000125407","0.0032603","0.000288833","3929181.8503849","0.000244883","1455236.507575","0.000125407","4793653.7042568","0.000288833","sinex"
"20071","20160724","2016.56284","1907","0.0031323","0.000254324","-0.004841","0.000130876","-0.0026869","0.000301404","3929181.8486115","0.000254324","1455236.5039271","0.000130876","4793653.6989247","0.000301404","sinex"
"20070","20160717","2016.54372","1906","0.0036912","0.000237219","-0.0007319","0.000123354","0.0019253","0.000280719","3929181.8496241","0.000237219","1455236.508684","0.000123354","4793653.7027738","0.000280719","sinex"
"20069","20160710","2016.52459","1905","0.002462","0.000239722","-0.0022934","0.00012482","0.0008959","0.000283329","3929181.850404","0.000239722","1455236.5073076","0.00012482","4793653.7011906","0.000283329","sinex"
"20068","20160703","2016.50546","1904","0.0028303","0.00023545","-0.0018802","0.000122773","-0.0002065","0.000279812","3929181.8493219","0.00023545","1455236.5073476","0.000122773","4793653.7005996","0.000279812","sinex"
"20067","20160626","2016.48634","1903","0.0033373","0.000244006","-0.0034052","0.000126862","0.0008592","0.000289243","3929181.8501477","0.000244006","1455236.5060272","0.000126862","4793653.7017367","0.000289243","sinex"
"20066","20160619","2016.46721","1902","0.0006657","0.000254638","-0.0050113","0.000131996","-0.0015421","0.000301451","3929181.851121","0.000254638","1455236.5046749","0.000131996","4793653.6981719","0.000301451","sinex"
"20065","20160612","2016.44809","1901","0.0031648","0.000237187","-0.0014444","0.000123363","0.001348","0.000281209","3929181.8498895","0.000237187","1455236.5080224","0.000123363","4793653.7019927","0.000281209","sinex"
"20064","20160605","2016.42896","1900","0.0026028","0.000232016","-0.0011975","0.00012074","-0.0009442","0.000274894","3929181.8487924","0.000232016","1455236.5078794","0.00012074","4793653.6998934","0.000274894","sinex"
"20063","20160529","2016.40984","1899","0.0029787","0.000240939","-0.0011447","0.000125079","-0.0035481","0.000285387","3929181.8469071","0.000240939","1455236.5072375","0.000125079","4793653.6981736","0.000285387","sinex"
"20062","20160522","2016.39071","1898","0.0026152","0.000232141","-0.0013635","0.000120782","-0.0019348","0.000275336","3929181.8482322","0.000232141","1455236.5074949","0.000120782","4793653.6991536","0.000275336","sinex"
"20061","20160515","2016.37158","1897","0.0028012","0.000209086","0.00327","0.000109475","-0.00106","0.000248402","3929181.8470291","0.000209086","1455236.5119905","0.000109475","4793653.6999361","0.000248402","sinex"
"20060","20160508","2016.35246","1896","0.0034005","0.000222774","0.0021626","0.000116809","-0.0033723","0.000264586","3929181.8455677","0.000222774","1455236.5102683","0.000116809","4793653.6985829","0.000264586","sinex"
"20059","20160501","2016.33333","1895","0.0043439","0.000224616","0.0025638","0.000118146","-0.0012174","0.00026526","3929181.8460852","0.000224616","1455236.5108878","0.000118146","4793653.7008287","0.00026526","sinex"
"20058","20160424","2016.31421","1894","0.0023219","0.000200128","0.0026288","0.000104863","0.0034793","0.000237495","3929181.8503819","0.000200128","1455236.5125485","0.000104863","4793653.7030495","0.000237495","sinex"
"20057","20160417","2016.29508","1893","0.0026181","0.000208209","0.0014929","0.00010859","0.002142","0.000246146","3929181.8497444","0.000208209","1455236.511101","0.00010859","4793653.7022339","0.000246146","sinex"
"20056","20160410","2016.27596","1892","0.0025662","0.000213327","0.0039328","0.000111065","-0.0026783","0.00025135","3929181.8459704","0.000213327","1455236.5123051","0.000111065","4793653.69856","0.00025135","sinex"
"20055","20160403","2016.25683","1891","0.0018657","0.000209128","0.0015859","0.000108577","-0.0025875","0.000245615","3929181.8473373","0.000209128","1455236.5103087","0.000108577","4793653.6981693","0.000245615","sinex"
"20054","20160327","2016.2377","1890","0.0012613","0.000212166","0.0016287","0.00010973","0.0009218","0.000249066","3929181.8499079","0.000212166","1455236.5113064","0.00010973","4793653.7004229","0.000249066","sinex"
"20053","20160320","2016.21858","1889","0.0008525","0.000204191","0.0010138","0.000106007","0.0027987","0.000239508","3929181.8515648","0.000204191","1455236.5112644","0.000106007","4793653.7015722","0.000239508","sinex"
"20052","20160313","2016.19945","1888","0.0010969","0.000204543","-0.0020908","0.000106044","0.0050424","0.00023944","3929181.8538494","0.000204543","1455236.5087998","0.000106044","4793653.7034267","0.00023944","sinex"
"20051","20160306","2016.18033","1887","0.0032305","0.00020459","0.0026855","0.00010635","0.0062213","0.000239902","3929181.8514046","0.00020459","1455236.5129877","0.00010635","4793653.7057157","0.000239902","sinex"
"20050","20160228","2016.1612","1886","0.0011448","0.000203856","0.0005459","0.000104919","0.0066971","0.000236415","3929181.8539171","0.000203856","1455236.5116366","0.000104919","4793653.7047075","0.000236415","sinex"
"20049","20160221","2016.14208","1885","0.0003845","0.000205517","-0.0019818","0.000105536","0.0042136","0.000239188","3929181.8538065","0.000205517","1455236.5089002","0.000105536","4793653.7023338","0.000239188","sinex"
"20048","20160214","2016.12295","1884","0.0014179","0.000205861","-0.0002356","0.000106088","0.005189","0.000239035","3929181.853068","0.000205861","1455236.5104887","0.000106088","4793653.7037479","0.000239035","sinex"
"20047","20160207","2016.10383","1883","0.0018772","0.000212276","-0.0017859","0.00010958","0.009912","0.000246947","3929181.8561848","0.000212276","1455236.5099899","0.00010958","4793653.7076153","0.000246947","sinex"
"20046","20160131","2016.0847","1882","-0.0004323","0.000203747","-0.0013595","0.000105019","0.0057062","0.000236837","3929181.8550865","0.000203747","1455236.5100378","0.000105019","4793653.7029254","0.000236837","sinex"
"20045","20160124","2016.06557","1881","-0.0053559","0.000207391","-0.0054498","0.000106331","0.0050385","0.000241281","3929181.8595829","0.000207391","1455236.5073413","0.000106331","4793653.6991932","0.000241281","sinex"
"20044","20160117","2016.04645","1880","-0.0053966","0.000205631","-0.0085686","0.000107021","0.0046982","0.000240838","3929181.8604857","0.000205631","1455236.5043498","0.000107021","4793653.6989096","0.000240838","sinex"
"20043","20160110","2016.02732","1879","-0.0007438","0.000205476","-0.0061314","0.00010633","0.008177","0.000239809","3929181.8584833","0.000205476","1455236.5062073","0.00010633","4793653.7045869","0.000239809","sinex"
"20042","20160103","2016.0082","1878","-0.0039643","0.000192884","-0.00817","0.000100151","0.0050813","0.000225103","3929181.8595686","0.000192884","1455236.5044352","0.000100151","4793653.7001379","0.000225103","sinex"
"20041","20151227","2015.98904","1877","-0.0017047","0.000200543","-0.0070964","0.000103982","0.0020312","0.0002343","3929181.8557205","0.000200543","1455236.5041549","0.000103982","4793653.6993162","0.0002343","sinex"
"20040","20151220","2015.96986","1876","0.0013348","0.000205274","-0.0048479","0.000105935","0.0035942","0.000239649","3929181.8537482","0.000205274","1455236.5058222","0.000105935","4793653.7024891","0.000239649","sinex"
